userid,departmentid
29342619,25729971
26549007,27531168
24292135,17656079
26538526,26538527
27246139,25160926
26539731,21744505
27010917,26503207
21789731,21786235
26914503,26542114
25217275,21730034
21339991,23646778
27078327,28732637
27144895,19876057
25209909,26569524
25218039,27130491
25217526,29311320
21358292,23352308
25662348,25216289
26937361,25152389
26936310,21642144
26631865,26641848
26547602,26542114
26993425,21297272
27238807,17661663
26869550,56758740
27078819,23793810
32976074,26608347
21833906,21862613
24364114,21290939
27074456,28493927
21622633,57247462
27118124,21308114
21581578,19876045
21299556,17138706
28455066,28455067
26171432,26623318
27081014,27494236
32548595,32548399
25157443,25161813
25310860,26541404
27179708,26640146
26077257,31347427
27140513,4749536
29276023,13887418
27329999,21598050
27752147,17700529
32210284,24648989
3604046,21731180
2426171,15297641
7415613,14424285
8016072,14763369
6688907,6689602
5293713,56758740
4657494,29894096
4755901,31269816
4721573,26588896
5235778,14763277
5241177,5235042
5239911,57878382
5238921,13005280
5233375,21561250
5221503,10780378
5221128,13625387
5220947,10778993
5220632,14099892
5203826,14763682
5178868,52072433
5182120,15377365
5153306,13312448
5151740,13771567
14892827,2008960
52741492,31424907
56822668,25064810
23285701,25151315
21815486,21843735
25319453,21573472
31871133,26536437
2435546,26569524
1104605,15050269
1351083,22024736
6626280,26642171
6889204,23778813
5236256,5238003
5234916,32511676
5183887,32422225
5172553,15204021
12678439,28563872
51897315,25160467
61189366,22861438
17685785,13635592
24309775,66750268
25163368,25162631
21780904,21832895
2387145,24010725
7348455,17200822
6588313,33419535
6976050,4139335
5241766,5236216
5241235,13005281
5227652,10780280
5219327,15167946
5199246,1107655
10310744,32668883
13949896,15297345
50815407,14788217
56400700,28384938
66521173,26547151
3529585,29188188
27020753,4759086
5171357,15167944
27094815,25160726
5225389,5237144
33404769,28292834
27009556,52678286
25428746,26539305
21845845,17675956
17656680,17742675
26337458,26337459
32873054,17200822
6756813,29188188
5234767,10758456
5227144,13972666
13985205,25150941
24147505,21139721
21822783,21841457
27504216,21531929
50558801,52072236
5235872,14763277
5171509,10780280
5240352,15271590
5233339,10779264
24800249,24148008
27183217,19876057
30818189,27204357
29812686,21843305
29800261,21834552
2698016,32971544
2900227,66176473
659894,25161144
7687250,10780123
8289215,15050265
6655199,15297921
4726712,4721354
5234832,12744592
5229553,7887293
5234328,1864454
5221958,10780029
5218332,6450227
5223258,14763278
5215002,15137019
5206249,13887199
5197475,14763683
5191517,5230328
11237929,5241628
9179760,13635592
16307776,5242364
12968296,10768711
53376255,2654704
56395293,26643310
55504438,21842373
61612750,17657506
25146488,24649319
21833107,21833108
21832513,18604753
28554211,17200565
28452757,6994921
28457759,28452279
26646995,26648144
27128880,26539305
25387015,29207599
372585,1589385
5212676,14788216
5190449,5236754
5177914,179812
5184452,22179691
5160507,18037911
29531469,21834552
29372102,23721823
5235843,10780184
5230085,14763312
5233021,8558439
5232710,10780382
5209717,32156655
5190819,2265074
58508154,14837913
55233562,5241454
5218148,51759064
5187161,10780592
1471819,1471820
5223555,1471820
5227680,52082084
27191879,25151944
29699177,26549177
4043262,52678286
1954423,51775920
4746161,27311196
5232474,4396141
5202597,10780243
5173027,21860432
5171366,14763372
9579546,29801521
15032327,10780165
26886811,28752198
26998514,24432367
24434099,23342283
26059005,21682000
406377,17655292
5235660,15167943
5234326,10780198
5147047,21833726
4738781,27600151
5228240,10779292
26964811,26547574
27143278,26547290
32547939,21285858
1638175,15576336
6482241,26534155
28721289,65204966
26964856,26547401
27194290,26340751
5240180,10780021
5220778,66537338
58252528,10779005
31081986,31081987
5220084,5236760
25915247,26547574
17574631,17742675
21844921,27118159
28660307,21851264
64146593,27116886
64236507,8016375
31361109,26624262
29361231,28561792
27103634,26528564
11385050,7607963
54033901,29577584
1668955,31594037
32000410,25159314
4756678,27134211
5146667,18037911
5219741,4139031
5242122,10772287
1049238,19876045
65540663,66107719
24326621,63321231
27195173,63321230
26809391,29188188
13116550,13635594
56398632,23250363
5831010,13635592
5147946,10772287
21998199,19876045
14002480,10780322
25649936,17339221
5228780,10780238
4042809,32861881
5170669,27190893
28070292,21263409
24288395,25160061
27530370,416577
24147511,24156628
21819303,21819304
29323719,21842737
21638341,21638342
25150933,25150934
27139250,21642144
25616767,17162997
22099744,25160375
24772985,24301571
17653822,17657244
24148028,24899074
24848571,24149776
26662099,62856605
25149080,24648596
21817885,25161468
26609602,21744170
26880009,28669559
27307624,21637038
26608017,17156776
27045018,26521156
21829501,14150304
26648110,24302247
26495106,25199376
25174404,25174405
27192595,25160065
21842769,21852869
25160694,25161437
25155054,25161377
27088541,3404174
25869109,21281331
25169427,27246365
21313274,25161392
32212725,5707646
27087325,26621436
25875053,26828166
21525442,23868617
27059946,26717162
26529403,21401718
27073713,703100
33522592,27330741
22118919,23626175
21735101,27685078
21877939,23811304
21536138,21528855
33419555,33419548
21591909,21535942
27591356,27591357
21848069,21862975
25442698,52678012
21241295,22357409
21833762,21841113
21738873,4748963
27424542,52677969
26814014,22391042
21604157,21729313
24441565,17156740
24431404,17156740
21840964,21840965
26999140,26556541
28392867,21844472
27176002,21856035
24423194,25165251
26643629,12578187
21844858,24285459
28190116,23755042
24897106,10780346
28837474,29810934
16807399,13635592
27757958,24307058
23354205,30671985
27515307,27515308
21841906,21843235
23746254,29795424
21306591,14763457
21269981,21269982
21780462,21851264
24362113,23176601
33405145,27121019
25160703,24649319
27312338,17655292
25414705,4734135
33391743,32939956
28373991,19290740
24441927,2238805
32600604,32600605
25151578,5306050
26495922,27026931
24649165,9998292
21847104,21843238
27082301,27153522
26250389,19876045
25151519,25157813
31926207,17200822
25202304,21518850
26495426,10769249
25196007,26953430
26541587,5935335
21842986,26555790
27075551,26644902
21844794,21843058
21631378,25153407
25351881,21307428
21314262,25161898
25936723,28422206
26170576,57958859
27244822,28486116
26440834,25219341
25152557,17658595
24432094,24146076
26638900,27425423
28401833,21576520
27131514,22237856
27017801,21876808
17655563,17804476
28747815,24647798
26756501,3532342
21725075,21725076
27067208,13371570
21862034,21304233
29317266,21315502
26641908,17200565
32935443,27073030
21822042,8016375
28458010,28458011
27103886,26541779
4134448,57157136
6840569,22890477
4745848,30328588
5237555,14763710
5236347,10779264
5236395,60526364
5235763,14763272
5242347,2844991
5241217,10768990
5240963,1101760
5240046,60526367
5238955,10779290
5230380,5237923
5233535,4689748
5219815,5237217
5183888,15203668
5172990,6920340
5166848,14092867
5148315,50733176
5151323,21852719
10045771,429194
8555656,26540832
16040203,15297640
57707925,1864454
56727411,22861438
62774623,9228058
59418619,17655292
27130608,17191977
27111291,27130249
33278253,32925014
30717487,30717456
29875445,21833947
6595864,25160241
5242391,14763317
5239104,1996901
5228327,8073294
5218150,10780592
5146584,4135671
14801606,24149335
13617209,13635595
54777483,7791858
54552500,5236971
59458104,15297764
28257628,29852154
25828464,21573472
26093644,17732561
30100757,28688859
4755519,22638005
4720598,27245860
5235537,21561250
5242362,32958920
5240394,14837904
5224517,5234993
5213993,14763296
5212053,10780243
9105116,26881288
51831661,21842076
61714799,10780122
2485879,58837394
26782128,26536437
21552781,25162111
32140182,21755077
27102239,27403410
21302106,26554188
29343053,28528425
25440878,25160065
6525685,33419650
5236465,51438366
5171624,13887691
9105090,59218
4743670,24148656
26788137,29271782
5228954,52677780
5147411,5237224
5219771,5236935
31907170,19159628
21320419,21320420
16820131,16820132
21423852,52207464
28776085,21851264
26929743,66176473
25734402,25441190
30695362,30695363
29971426,27520616
4130245,25151796
188372,25159256
7601271,22861438
6947871,5230386
7142097,10150081
6232339,28684159
4217433,25153385
5221514,5235922
5159585,14763315
5147643,57992122
5152484,7007349
15110917,52678219
54662597,25431190
60472286,22714993
21729855,6005183
29242428,21286027
27549019,27694027
28133919,25159106
27018839,22911778
32822940,26929147
30671386,59247859
3320011,59247861
6545502,22911275
5232694,10780183
5196743,8077451
5183609,15543420
59796147,28686074
59067502,25158863
59577016,25165058
59566909,5518791
6608537,4091252
4722448,14149912
5234081,59818294
5232037,13887194
5211954,15167948
5183570,5236306
59458111,28526173
5233006,5241447
5182542,15167943
66974250,17818576
25163557,24647546
25415942,26539285
5233719,10778988
5145579,12920768
15297823,27228003
12736521,26541875
57735247,25153342
59197307,24852544
27082107,22015962
27020832,26541805
22566374,17002381
26794943,25162558
27124780,27694027
26192938,32824843
32553779,24647752
29360609,26925871
3117314,31594037
5231799,1521158
5205690,15167946
13907426,5230386
65195988,25159847
64130682,15297763
31032136,25159393
30963388,6193438
5614086,26528564
4748167,25151774
5232458,5242315
5183676,10780165
5156919,27668481
24431483,26360544
28115543,23721823
25431797,26549580
29797517,24157283
169614,26547151
5219672,58290498
10489534,1692533
11299975,19876057
51389517,33419645
56395476,26542312
66195908,10772338
27657293,26999577
25727543,25152152
5220855,10780592
5225767,18037911
29617867,23723877
30318873,14636418
5236176,14763367
5242369,7961975
5215720,14837904
11182919,10780322
66821552,28561792
5155974,10780243
27479873,25161749
66808401,30211157
25426594,3318685
3397406,21851264
5227973,722821
60083814,27123712
58932866,17657330
32677803,25160246
33338338,26548380
5227797,5238175
62774636,25162111
65408698,17657330
65652526,21367457
29816097,27330741
21340076,59247775
5234379,5242131
61955075,23252038
5224758,13181862
5213597,30542939
5216699,5237247
5231990,7952488
8765151,8764965
5159027,10780351
28360787,19876034
13768665,13181862
4743754,27157825
27117597,29178753
57346546,25009160
4734286,28533357
5227918,10780168
27162713,65124359
5195884,31342308
7629227,32158935
33420554,23360976
31621616,31650429
26574326,17660432
25160685,25160977
27701302,17339221
27195514,21293535
23354059,25152389
26948040,26624425
21636534,21717427
27002869,21861276
26501243,24774728
33419761,33419533
26503477,26621935
28463146,27668481
25946448,19159628
24440685,24148130
27190175,17138706
24432036,24450497
25844838,23350638
26541380,22911275
17658594,17658595
25163784,17658595
26617341,29784263
21842236,21842237
24406692,17734844
21622472,21738874
27776565,28782352
27088335,21525474
26495671,26495672
23354499,24884644
17156421,17156734
24147575,21026100
25237171,29255752
27058785,27243683
26530714,26530715
27167620,21286080
26151847,24262633
21297238,25161392
21647593,23813540
21776382,21285812
27428642,21023162
24147801,16808966
24625004,14812378
23794587,23794588
21519908,31545784
21846923,30683719
21532199,24642552
17734369,17743334
21824813,24954364
21770932,23250363
32861513,26618509
33410740,33411051
27174790,26258061
32860225,32865438
26197937,26580636
21724697,52207464
21720431,21720400
32182626,3257967
27592925,56094034
21828312,22659288
25494554,23361133
17564753,15297771
21304031,30393619
21493983,13815559
21786981,21842335
24408038,17673553
32860320,27227165
28091298,21841523
27235684,4421516
27089726,24146088
21629726,15576454
27238725,29810934
26617346,17194556
25196688,26707531
21278260,25153385
25152906,24646973
17156296,13635592
26540040,26632490
21819326,21852325
17654716,16809377
21840109,21843478
26707284,22518835
